yhat,key,value,indiacator,Importance,RMSE,Rsquared,MAE
94.3846703645793,iso1,-2.47279098783513,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
94.3846703645793,iso1,-2.38139270691758,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
94.3846703645793,iso1,-2.28999442600004,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
94.3846703645793,iso1,-2.19859614508249,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
94.3846703645793,iso1,-2.10719786416494,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
92.7250005827233,iso1,-2.0157995832474,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
90.8283257902448,iso1,-1.92440130232985,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
79.3793821076432,iso1,-1.8330030214123,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
75.4472477353223,iso1,-1.74160474049476,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
75.4472477353223,iso1,-1.65020645957721,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
75.4257966455928,iso1,-1.55880817865966,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
75.425417848708,iso1,-1.46740989774212,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
75.425417848708,iso1,-1.37601161682457,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
75.425417848708,iso1,-1.28461333590702,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
75.3070956775251,iso1,-1.19321505498948,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
75.3070956775251,iso1,-1.10181677407193,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
74.525305644319,iso1,-1.01041849315438,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
70.8876598778902,iso1,-0.919020212236838,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
69.6610026744129,iso1,-0.827621931319291,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
69.1344856399619,iso1,-0.736223650401745,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
67.3339283182851,iso1,-0.644825369484198,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
67.31830037974,iso1,-0.553427088566652,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
67.2888766438634,iso1,-0.462028807649105,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
67.5097313565664,iso1,-0.370630526731558,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
67.5363853309882,iso1,-0.279232245814012,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
67.5405779617548,iso1,-0.187833964896465,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
67.4911370044838,iso1,-0.0964356839789184,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
59.5965421024234,iso1,-0.00503740306137201,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
55.3124866765284,iso1,0.0863608778561744,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
55.3124866765284,iso1,0.177759158773721,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
54.8041955159278,iso1,0.269157439691268,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
54.8041955159278,iso1,0.360555720608815,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
54.7544852771461,iso1,0.451954001526361,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
54.2403242496081,iso1,0.543352282443907,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
53.6755789798424,iso1,0.634750563361454,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
53.6679369020812,iso1,0.726148844279001,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
53.6679369020812,iso1,0.817547125196548,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
53.6679369020812,iso1,0.908945406114094,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
52.5410675946261,iso1,1.00034368703164,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
52.629745576425,iso1,1.09174196794919,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
52.629745576425,iso1,1.18314024886673,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
52.629745576425,iso1,1.27453852978428,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
51.7626162666708,iso1,1.36593681070183,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
51.0688780558729,iso1,1.45733509161937,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
50.864373885943,iso1,1.54873337253692,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
50.8649203398063,iso1,1.64013165345447,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
51.0268819801056,iso1,1.73152993437201,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
51.0887040322778,iso1,1.82292821528956,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
51.7630765821891,iso1,1.91432649620711,EN.ATM.CO2E.LF.ZS,100,17.4225017674536,0.679745364940374,12.6207328720539
