yhat,key,value,indiacator,Importance,RMSE,Rsquared,MAE
18026.0421435983,iso1,-2.47279098783513,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-2.37996529260521,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-2.28713959737529,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-2.19431390214537,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-2.10148820691544,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-2.00866251168552,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-1.9158368164556,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-1.82301112122568,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-1.73018542599576,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-1.63735973076584,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-1.54453403553592,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-1.45170834030599,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-1.35888264507607,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18026.0421435983,iso1,-1.26605694984615,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18118.1958262899,iso1,-1.17323125461623,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18118.1958262899,iso1,-1.08040555938631,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18291.7221360003,iso1,-0.987579864156388,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
18291.7221360003,iso1,-0.894754168926466,EN.ATM.METH.AG.KT.CE,0,24162.6453681106,0.808013602841607,11213.5306546448
