nrounds,max_depth,eta,gamma,colsample_bytree,min_child_weight,subsample,RMSE,Rsquared,MAE,RMSESD,RsquaredSD,MAESD
259,4,0.126413284684299,0.147711622994393,0.409710564091802,5,0.457093898847234,10.4007348676949,0.428606641224075,8.26174654417113,8.06747985672433,0.356039910075416,5.25518571066863
611,2,0.177787615445443,8.78927769139409,0.572482258453965,6,0.962556681362912,9.06318900343688,0.527926015520004,6.93220104742381,6.140322407174,0.341873728845157,4.01881801631629
319,4,0.401726906264201,1.24408977571875,0.359084215760231,2,0.636116553563625,11.3983177294984,0.441556822924936,8.95952676168415,6.99197091221557,0.354529254375672,5.03070512796298
699,7,0.0660670580286533,6.70118789654225,0.574057180434465,8,0.291222157538869,9.09097592159294,0.432848516400917,6.9019445860717,6.06080400646341,0.290837676903057,3.2692144937392
644,1,0.35677592874039,5.61918808380142,0.506806923262775,11,0.839052910218015,10.2061883581344,0.391262710706225,8.26771105284575,5.50827326301445,0.315313956219075,3.64646141977254
720,3,0.340484631544678,8.05811828235164,0.32906975550577,19,0.977528931340203,9.27670051395176,0.44562700594481,7.34100151340167,3.64707604354013,0.282023484201059,2.75818825204886
28,9,0.0543195991192479,8.749720454216,0.581211972329766,4,0.746419324714225,9.58985068838214,0.556870981977107,7.44857379876243,6.73187705987257,0.285142476028559,4.33573963465908
627,5,0.173678658375517,3.51074781501666,0.454265230055898,10,0.746347168402281,9.97943213719572,0.442078306181414,7.96359829173485,7.7798032909181,0.283335169978343,5.61944842815526
990,10,0.0575471355516929,2.21047136001289,0.592268565297127,18,0.92763221176574,7.47308892189231,0.536840554847052,5.78425667787923,3.97262674151281,0.331338841060865,2.86480423635132
148,9,0.110572158871684,3.17787720821798,0.372735355421901,14,0.389328993624076,9.39233043761758,0.43707837490517,7.31899569665723,6.27439779788392,0.333386147340918,3.66658738185475
638,9,0.103180472573033,8.65974062355235,0.688684479240328,7,0.850753593898844,9.64289435523026,0.511255567212814,7.4260549092657,5.68921250246817,0.314193894215168,3.61236846413281
922,9,0.0129171590632759,5.13258376624435,0.423979326430708,6,0.640145193960052,9.38760911265287,0.523636463576317,7.34364945533541,7.47053577601435,0.328344933519589,4.89070186977941
738,10,0.417442263851874,4.10480456892401,0.625457771867514,5,0.829616700706538,10.9374110436501,0.384700718002519,8.63417016953892,7.14427082468342,0.302849510683199,4.76008784966354
545,10,0.0690440095847007,8.45308125019074,0.304730034153909,7,0.695068231783807,9.8474751924931,0.462526555284472,7.43794725847244,7.57631896631077,0.334149631537112,4.81446385053239
140,5,0.308276334392838,7.41273820633069,0.515044799819589,7,0.811100666236598,10.2874959318414,0.468369659717538,8.13400160227882,5.74434343350348,0.321264887419388,3.59444164744808
450,5,0.117190378264524,8.77293774625287,0.583642777148634,20,0.708007971348707,9.78647296611749,0.489413296535015,7.67032762640384,5.20206950466191,0.32966027602317,3.14557496311737
386,1,0.120382227274356,8.52961663622409,0.622504261508584,16,0.773790633305907,10.0150498289829,0.341130011273546,7.89424362082614,6.68599836583567,0.294587807340675,4.28244535254461
904,1,0.329811544845114,9.00755157694221,0.602777741197497,15,0.798910965037067,10.6256017201926,0.494932081896613,8.41942504724094,6.01370419951454,0.334731955909315,3.98852041381541
300,6,0.384159568131203,2.05472658388317,0.317546422500163,18,0.854573349060956,11.0322271858817,0.333584556015401,8.59888413977623,4.9851414988702,0.335469140043076,3.16351003705891
803,2,0.0943336475756951,5.51349760498852,0.544857843127102,20,0.456866967899259,10.7431896043698,0.416975909404502,8.46890223336882,6.78587012991814,0.305878725113364,4.6230460358322
180,8,0.2334300953981,0.184237908106297,0.321290295850486,19,0.663375814096071,10.3485856785503,0.463403538166204,8.11120446428491,5.45315891515455,0.276455170139825,3.42149225144386
771,6,0.324371370777488,2.59125331183895,0.505554920714349,3,0.881822854804341,8.21904053486217,0.43478095340894,6.4569157588813,3.69507087884359,0.317227853408031,2.87620480867953
270,2,0.386679618114838,8.71833777520806,0.415926396939904,19,0.521782906842418,11.9205305173143,0.395734851850091,9.50975636985898,6.13720414711551,0.328867424511508,4.07866221247481
519,5,0.356198027549312,1.07447570888326,0.475841527618468,9,0.979960920114536,11.4719777380264,0.321263352716833,8.96833215531045,7.38610042796073,0.31328287259438,4.73432188626877
297,8,0.143310604487313,8.49525232100859,0.478691796306521,11,0.75233642954845,9.34880814037046,0.463821591693643,6.95258442159494,5.64644553770957,0.27952745332244,3.00108972789631
71,2,0.0891741455676965,5.59996645897627,0.462815826479346,8,0.401095309178345,8.30437766061348,0.524319069565732,6.55001713750594,6.77937978869856,0.329699177817534,4.33216095233197
554,8,0.220143416656414,5.90149966999888,0.464541139081121,5,0.431790338712744,9.62582671894888,0.329517115663555,7.7125995572408,3.72476692209577,0.265426160053524,3.11099828527341
641,5,0.341819117754465,8.99211971554905,0.613431455660611,13,0.652413981209975,10.8376205116197,0.313161500267204,8.30541095625361,6.30550334938562,0.262620429398626,3.68628310985764
941,8,0.0122313675973564,6.771984428633,0.302213451638818,14,0.970571658341214,8.56211099337955,0.567548443434696,6.70995718147357,7.00984581169273,0.280186236450145,4.57789624772553
570,3,0.0109480210358743,4.32247570250183,0.681474103219807,13,0.887956531776581,7.45079464295431,0.435661670464034,5.97629397053189,3.38641179521749,0.323549748886922,2.65415601028617
532,7,0.0811486516364385,0.391380193177611,0.347308879625052,7,0.394535998639185,8.23359291615088,0.523402202475435,6.61770882157816,3.52308376216308,0.304644142427689,2.76730726499922
662,10,0.0319238598302472,6.96615067776293,0.333915156777948,17,0.491470920329448,8.98575579807209,0.478373939008011,6.74131786934535,5.87643950059621,0.30299864486547,3.08218729084554
322,7,0.0207935122950003,8.22575419442728,0.360068768355995,8,0.293726970732678,8.37177924180062,0.44599932961682,6.51225067043304,4.43688436726279,0.307454239727526,3.32608305011081
777,4,0.384716509043938,9.96048843488097,0.428702334221452,10,0.465660188696347,12.212089853686,0.364728169232013,9.98983631428248,5.8802600781115,0.30335033681646,3.9445922298835
928,8,0.19358159032464,0.639700458850712,0.407928191497922,9,0.96214808349032,8.26398599359121,0.474767200723911,6.50152550431755,4.2664644463797,0.317867060499029,3.02365895129386
393,10,0.247178699261509,5.18084127921611,0.338980024773628,13,0.45325182878878,11.1085725108895,0.355159526758119,8.83103674925698,6.97855823226029,0.270651701486919,4.54196886587847
965,3,0.317502923121676,3.86429833481088,0.318284560460597,6,0.878893970919307,9.73130414839126,0.470200918798876,7.43295255924265,6.00921088207179,0.313032545234882,4.0914754182953
454,7,0.371654391882243,9.03940174728632,0.678146410454065,3,0.977109701372683,8.40537414846075,0.514603198485356,6.78701833416356,4.44462109034771,0.318208698744989,3.40592559911061
500,4,0.0087341420177836,6.81179166771472,0.46045310748741,1,0.334093375422526,9.26021236447574,0.462228860723412,7.06242412318124,5.87718167614277,0.322333725070155,3.27615692990218
510,1,0.176581865287619,5.31318752327934,0.336757738236338,8,0.768659476132598,8.80061038704022,0.400480650735023,7.05953337939746,3.56850842648696,0.301418294446725,2.50056064814758
162,5,0.419774088053498,5.60202342458069,0.395009740348905,12,0.806876073533204,9.64710146051496,0.499073292944462,7.84515728232761,7.25973126105001,0.321055939769078,5.40582889570313
385,8,0.251393953072838,8.03712845314294,0.333725111559033,16,0.628339873917867,9.09993173916295,0.436041555595569,7.25982681154211,3.98992551876247,0.369098692165835,3.01424067378561
427,3,0.196480838506948,3.07289266958833,0.477372553944588,6,0.883142215432599,9.64664208774049,0.450488966636768,7.47644170777665,5.17671260881504,0.302772428614743,3.40363363531925
243,9,0.0322384946814273,4.11291508935392,0.37911653611809,10,0.604104509286117,8.71729135290567,0.572302799969329,6.64649223881298,5.18189484749806,0.296369488089084,3.00443768053282
910,9,0.129228712812532,2.33522592112422,0.55573515817523,12,0.782315947173629,8.98468658717188,0.457264602093245,7.15647748155064,3.81057173261917,0.340842920253973,2.93431339820292
112,6,0.0875994539265521,1.21799508808181,0.309616834018379,5,0.891237036325038,8.87368404132401,0.547422441810599,6.87229782414436,5.60048204414455,0.26628302549669,3.16728588891913
399,8,0.0710467113927007,6.40083498787135,0.378096554148942,7,0.575020755524747,9.8867922439169,0.398207693455852,7.67367193488942,6.67232691936449,0.310453831547551,4.74324715576593
350,2,0.0459837781488895,6.4273726567626,0.690836707968265,14,0.865673408436123,7.99593484099904,0.58302391633871,6.21606772414843,5.71344569352657,0.316335145422511,3.11926573909492
125,5,0.0658001912459731,5.7625380367972,0.391569874994457,13,0.695600057428237,9.55598260904313,0.466381520612018,7.37538565030363,7.12904430802642,0.354232235201361,4.09611149823662
314,1,0.0695418588020839,8.78012633416802,0.306186299398541,10,0.538970583933406,9.04513904070459,0.535122765383154,7.18868347398275,6.01193775669435,0.299983429136874,3.92909220491201
918,6,0.055009629082866,4.40310219069943,0.400177201069891,18,0.83411519008223,9.30026814072458,0.41469515894482,7.02231896636883,5.10597400970041,0.276147109678481,2.5708449945833
868,3,0.0914447428563144,0.621074952650815,0.688308067433536,1,0.849581121234223,8.92677078444623,0.544404093452726,6.68229769344462,6.0163267802089,0.346570646150378,3.64104493673847
267,5,0.320346629285952,5.48222445184365,0.37983828810975,5,0.901648189348634,9.94085823384448,0.480614069608707,7.41766263780991,6.18709172239997,0.299190266052485,4.1341308286576
458,9,0.0676686628959142,6.22780522797257,0.57807719828561,17,0.621375795337372,10.2922210533784,0.341550001222109,8.01988877414333,6.75075250386968,0.329916114649502,4.12164934677988
596,4,0.0198292626456823,9.75902027683333,0.652554869744927,11,0.979971701162867,9.32948456633279,0.459643473034644,7.19438187079959,6.26155042368555,0.303287360310195,3.50000262089074
392,10,0.209049602402374,6.08025641879067,0.677427094150335,5,0.847161551297177,9.8129814751428,0.450442622544794,7.46944041040209,5.74241206267089,0.304346838094857,3.41279467014756
551,9,0.0976530937617645,8.01079462748021,0.500404100306332,10,0.760825243021827,9.46400569841886,0.468419602386826,7.24584470109145,5.7137246400828,0.312240937469316,3.31786978991523
767,10,0.0710296041292604,0.749641701113433,0.637168162036687,13,0.695268966839649,10.0550612850023,0.378685919101769,7.85120895752642,6.78409494622629,0.323800390554816,4.29222361060698
141,4,0.135999979195651,3.66239048773423,0.307148021645844,6,0.270702234061901,8.01616995090397,0.425264657842999,6.31973729108936,3.38717221364398,0.323642399414802,2.62481581987274
201,5,0.224100619023899,6.13573126727715,0.594123642984778,9,0.601816148962826,11.0479521264877,0.355624095378927,8.77484978536237,6.00175770307678,0.280837052927448,3.75649445823025
374,5,0.396546837689122,6.63515749853104,0.484051113855094,9,0.934057290141936,7.8817326116614,0.422822684645355,6.45421732064088,2.87184120738949,0.303901691734898,2.40756980395188
901,10,0.103929551137146,3.42678470071405,0.446562683023512,8,0.454610134533141,8.85372308057263,0.507251382284108,6.98045751680268,4.12297445910929,0.249257504279012,3.23124717306274
883,1,0.110301990660373,3.18122715223581,0.345056546386331,13,0.330131080409046,9.57169897207963,0.394008251516734,7.5124214914706,6.39776261846434,0.301291628745665,4.09476151847848
117,9,0.0592521574755665,2.62263547163457,0.679207301139832,13,0.90522441198118,7.7308664482865,0.499932953514393,5.96907737750477,3.06112835199768,0.305603432692189,2.31274420879776
169,4,0.325421495366376,5.73418928775936,0.571940237656236,17,0.965824823651928,11.0111399659821,0.371261196692392,8.43475352611144,7.26314912080194,0.305067088814132,4.44870512528681
945,3,0.113778198641259,9.34371096547693,0.40473925806582,10,0.707492756366264,9.89763818132791,0.516686241896964,7.81291619137261,5.61828666647991,0.297280225549578,3.29992886926153
528,9,0.278564209047938,5.1768067968078,0.542665581870824,9,0.921868377889041,8.36383590790106,0.596123457237004,6.29046136379904,5.86673215064737,0.334365909400157,3.7076337408637
749,6,0.192098436203552,7.10479321191087,0.377896098326892,6,0.670456529478543,9.83339243250105,0.392592281043612,7.8983364144961,6.72007338875751,0.32060889397687,4.61966307318973
11,3,0.19330146469106,6.80115337017924,0.355370224546641,3,0.540303529531229,9.69413073998734,0.445908424100776,7.48512140648895,5.57354754205699,0.296100680853683,3.54293584084227
242,5,0.137348671924789,2.28702035965398,0.359201296232641,0,0.773117523174733,10.1168371246542,0.480651539981531,7.4586459767686,8.13174740603479,0.307570706106107,4.99268494107659
642,8,0.274936888603494,7.46916340431199,0.473793376237154,6,0.410123541601934,11.8707236287687,0.365711522019409,9.28629213334454,5.95915005794977,0.341729546852844,3.9684271105042
582,1,0.302194852235029,3.9844363485463,0.438438805844635,20,0.962733420426957,9.89230587131784,0.475486636280325,8.05017011724578,5.65122536515043,0.291967509568055,3.71036251967361
18,8,0.440205077180406,7.61774849612266,0.320415494590998,18,0.962303749576677,10.8107820314825,0.24743178956979,8.390969940318,7.29629877515309,0.259828817987216,4.61885413801889
128,2,0.338616657228908,3.5894054081291,0.321969202905893,6,0.958846593799535,7.27363110155672,0.543333036221225,5.66967787226704,3.23529300014597,0.297751329262174,2.37640588156747
312,10,0.164590091733728,1.0886664246209,0.419780885614455,10,0.412959688983392,9.43502102962183,0.449661420412816,7.36498786172271,5.26957337027743,0.294557553731722,2.84896609885127
135,1,0.246687866277294,8.71367721585557,0.57621374707669,13,0.837304646905977,10.398790501687,0.416614781363645,8.12323777784904,6.77983763097404,0.299505656352277,4.13875027638999
431,8,0.0799507386060432,3.43261883128434,0.610447838064283,17,0.505559818819165,7.91731135268019,0.515949266346077,6.26318534411324,3.05537474889739,0.297521909570165,2.25012119444757
219,9,0.158366104786983,1.05130779789761,0.691696034092456,12,0.700647510821,9.05122378204661,0.435853445069666,7.2585415146086,4.70608766020927,0.294401625597904,3.5700839151767
156,5,0.446728999308776,1.34365329751745,0.332253115996718,9,0.581537663936615,10.4113845779705,0.426476015412327,8.36372954333284,5.42505018055048,0.287700846120659,3.43305800545953
156,2,0.279815465003485,3.31716446671635,0.444739495776594,8,0.508860709378496,9.87317786277874,0.423533259842756,8.03097550584873,4.41094366750449,0.32939893126106,3.82206874849821
703,3,0.38843729302776,8.67645774502307,0.672935875225812,1,0.990380738629028,9.06600998728845,0.512925940041732,7.0191460360686,6.53583348182624,0.307843500334229,3.95616979547088
364,1,0.034932274955092,7.16032351367176,0.442042245995253,10,0.958420314302202,7.99383952647041,0.510674650734462,6.26010301411318,3.68848301517939,0.297679003635083,2.58197104349749
455,7,0.0829975003432483,9.06970518641174,0.619574585836381,16,0.541116946609691,9.1512812433255,0.426588291192978,6.98892388939858,5.98956010982984,0.317667829819221,3.22785220744192
782,1,0.0826626706006937,9.87755071604624,0.618459624331444,2,0.569799736666028,9.35044400296247,0.477342275079992,7.12312474292848,4.86617287592455,0.311453527601696,2.6053273892536
814,4,0.392396786953788,7.33593925833702,0.35446985559538,8,0.892273723031394,10.2180217088217,0.413492658083589,8.01706002214882,5.7251624109777,0.331495791805825,3.30148173313271
964,9,0.21177348520048,2.02575063332915,0.429354975093156,4,0.505247491819318,9.87877368273578,0.43476922054545,7.90743534113467,5.68319137598511,0.324664368988195,3.76724994014209
369,6,0.214022991949925,2.44935153517872,0.311188220977783,12,0.891745966975577,8.58583291946336,0.520987934893289,6.77944803937939,4.28998481035831,0.337078881042388,3.09801594594471
687,6,0.077013257057406,8.5555011103861,0.349730479158461,15,0.425997802056372,8.70494110134166,0.45453900546664,6.91070851263901,5.57714408482037,0.3386214532713,3.98171212711059
346,4,0.226387305059005,7.36532790120691,0.337819299567491,10,0.989417745789979,9.47025479112171,0.42630334722473,7.46599753483137,6.41239153433518,0.32152851181335,3.80578460829732
685,3,0.0681079646125436,6.79177247453481,0.381377630587667,17,0.888887213426642,9.3197354467139,0.441003160121648,7.19318046347962,5.63880567396022,0.351095009226257,3.60866293063911
109,8,0.116904699670384,7.74999356595799,0.424592784419656,11,0.779715122771449,9.79276062533094,0.442622701239854,7.47143780509631,5.97047438657214,0.323809874304038,3.60522528814059
733,10,0.0344676546615083,3.64801250165328,0.540077915415168,2,0.667164259706624,8.79308036084421,0.59831102620374,6.49637907315956,6.70115816516007,0.308201244761392,3.99137962884156
657,3,0.360650656199083,4.68559724744409,0.494052288774401,3,0.915424560196698,10.070506266523,0.413726353770073,7.69449660960833,6.71495312819173,0.338618340948233,4.28087148142923
50,7,0.276451006169897,9.98979176627472,0.575286860112101,2,0.852740062691737,10.7928455416716,0.444227958358218,8.20181960924466,5.78946852696895,0.301836302625279,3.34843860934487
741,3,0.159028680119198,2.09621223853901,0.588954271003604,10,0.553911246010102,9.8367418031744,0.443093686317398,8.00788546771018,6.22947467520098,0.280170598741126,4.27208675112509
98,7,0.154466043131193,4.4610597495921,0.526220916677266,12,0.426444185897708,8.36689228885131,0.401638679549298,6.69296384241846,3.32172503255111,0.271969727614831,2.45500433205657
992,2,0.032275703673251,4.02386842528358,0.534645993262529,1,0.587149570754264,9.75272023936349,0.407127568040635,7.3822047308286,6.91499884831576,0.310047627445045,4.29430342967935
914,5,0.142440148631809,7.17785424320027,0.496729153953493,17,0.40539730299497,10.7362920527025,0.422095029434832,8.56788062542511,5.90849306723493,0.265962549075111,4.16688631273853
303,3,0.178999509200454,8.46664218930528,0.603845043387264,6,0.857346492470242,9.3772325555507,0.388863366305862,7.02790665805919,5.30705551558865,0.304277039538546,3.06959992802221
813,7,0.0243249479385559,9.7518468904309,0.624590936023742,5,0.659506531665102,7.18156724261569,0.578226776369038,5.60168764790562,3.30661219032624,0.355816504830321,2.38627308898284
307,10,0.355759480201872,8.33750502439216,0.589829504676163,17,0.672269865171984,9.49624878928664,0.350503247183498,7.84520618312889,5.19447916331518,0.3030103989462,4.38131902757694
481,8,0.335417318918742,3.76654235878959,0.529935184493661,1,0.738738294458017,10.2902012276129,0.502273629019505,7.88385789494382,8.0335866536306,0.365865878037281,5.39471758450673
394,7,0.162301271736156,9.40550844185054,0.596138198487461,1,0.964362266589887,8.15773381986508,0.457040032683124,6.22330862114827,4.05170735204276,0.335791708894833,2.68940404334707
658,8,0.224206812839722,5.56249481625855,0.537891992367804,18,0.878825922613032,9.36004838389404,0.446951383408571,7.53975504942735,5.59828550217577,0.326875195537673,3.94508272287094
67,4,0.117029980044812,8.06297465693206,0.619837058149278,2,0.268576553033199,9.59352632356001,0.429128685110863,7.40351752763324,5.72870313985421,0.313303257075261,3.80599752507685
714,5,0.271395991477184,6.60877557005733,0.408494233060628,9,0.971633446228225,10.5050781321774,0.403685651813018,8.3411513473524,5.76663424095733,0.326719224195065,4.21056947204605
308,6,0.117564085704274,6.30106396740302,0.58094588117674,12,0.955668052833062,8.10128023656258,0.50710218742085,6.42191941747401,5.19648575758704,0.319813690000202,3.2504279197538
511,5,0.159203293784056,2.91581673081964,0.403349465597421,14,0.982679337030277,9.46408072092282,0.452595882127015,7.08870887506008,5.7366081705814,0.321955822034076,3.36375494002524
533,10,0.00698426071903668,6.39492876594886,0.595701259747148,15,0.80590537248645,9.23531043279828,0.515246786882205,7.1582888358699,6.78535896850213,0.317528314678466,4.85983178233298
358,9,0.00904475203249603,4.69000656157732,0.562038193456829,12,0.746146627352573,8.5054765352088,0.550216968277007,6.2858069065147,6.47082785069193,0.307677540122444,3.48160278493364
378,9,0.168971410250291,6.91098263254389,0.33357197502628,17,0.733177861082368,10.1278909920614,0.413522279745057,7.92139151208931,7.08142273510786,0.325707115552622,4.3354496120249
732,7,0.188182331964374,2.76595574105158,0.328745731711388,18,0.568866476882249,8.2566244222952,0.479372286332835,6.80973754915595,4.18596309340708,0.314281925768646,3.41245488041598
272,6,0.118966794837732,8.76609247177839,0.546687272377312,12,0.553370072972029,10.2464962103347,0.356625132759816,7.97430433607764,6.36502506429348,0.275894814086347,3.92440826123419
941,5,0.249264620863833,2.89466924965382,0.503350004833192,19,0.864444510720205,9.32540386299388,0.397297490393909,7.30713470078508,3.59471861066184,0.342021763279098,2.80569223104402
784,6,0.0264754948110785,5.71322513977066,0.505969621427357,20,0.639739651291166,9.48776692629551,0.458287809293023,7.35077857863903,5.88655110138326,0.332070792307611,3.58245890911643
928,6,0.457068434191868,4.26378770032898,0.561481081414968,6,0.95531191205373,9.03913808749321,0.486912100179604,6.92804974459277,4.53004526571877,0.371006040781049,3.00379045902491
851,3,0.102913900899468,3.13040640670806,0.437387675140053,2,0.876207075023558,9.52450937048497,0.513643396624006,7.10210325580173,6.30290412273938,0.334085463592499,3.60679142859933
874,3,0.429510274299188,8.04277362534776,0.601001635473222,4,0.869839257095009,9.90003678340151,0.472295139781386,7.65037094954319,5.90937795324614,0.343484266440119,3.47287720841973
751,1,0.299642407471081,4.56925677368417,0.305176622606814,18,0.935396112326998,10.1952250089435,0.403155128881664,8.03543573345078,5.63863184667427,0.317542676823733,3.2201447123851
214,3,0.26567395138531,1.22699663974345,0.505427569895983,10,0.459492418856826,11.254604607378,0.405956650428073,8.61562760929887,6.24741301849083,0.338372391489444,3.80006644210921
534,2,0.110310477836756,2.14952331501991,0.448594162147492,6,0.881882549321745,9.19037690447944,0.556464549396854,7.02179311097993,5.42801100115886,0.317270458501166,3.42451239230708
674,10,0.0103470056604128,0.58452217373997,0.544434879627079,13,0.868624008784536,8.24823376737529,0.510576055232586,6.29449058794975,5.60927049408256,0.313923084538584,3.46940264427908
504,6,0.127269335700432,1.75067632459104,0.541607039328665,8,0.888695589848794,8.36519017431242,0.442783989107821,6.59369629118178,3.68028944330099,0.333041543900079,2.86979493423356
272,5,0.0840806559543125,4.73292222013697,0.590735613554716,2,0.580382696702145,8.07476794052959,0.43073692325732,6.17480433436235,3.79227232112351,0.333422120973991,2.76847352863512
390,6,0.0417814141626004,6.57155170571059,0.392801620531827,10,0.279302700248081,9.29851133603522,0.537360418023899,7.13402097355326,5.8261198383369,0.286110320687102,3.19667177357829
292,1,0.366612925013062,7.22816275898367,0.432234686519951,9,0.940317776054144,9.55303142441723,0.509575518384197,7.4676316751904,7.01442385765452,0.343637921390562,5.08699805923683
211,9,0.303696249845438,1.17726924596354,0.597540325671434,5,0.590277445211541,11.0186750347785,0.402791620228411,8.80930206644535,5.93033777102806,0.285055817422304,3.98831552499313
947,6,0.344063990202965,8.50384873338044,0.381235334277153,11,0.734671106911264,10.7836974087632,0.396087748117043,8.62831394335959,7.08127803370269,0.317791954922173,4.88172173679338
971,6,0.227364065465983,9.51250512618572,0.654995423275977,20,0.701402865932323,8.48546148706104,0.450988488416888,6.82450719281038,4.21144835760301,0.331376993711734,3.23672232345307
259,7,0.0961603573807515,2.56107850931585,0.695267528481781,17,0.811632046243176,8.42058917975106,0.442060100182302,6.65816304096248,3.60657444505741,0.307239640136467,2.65550088317997
849,7,0.0317552836292889,8.70196235366166,0.656782018020749,17,0.689045366016217,9.45311435728432,0.398704750317983,7.27471723510159,5.44358477116373,0.286789455815892,2.77842235384464
957,8,0.133387800497469,6.82151141343638,0.55997718218714,20,0.749941310321447,10.1989998732469,0.386974649655477,8.35364148777061,5.4636648611727,0.367805003032204,3.72998561727595
635,2,0.0707447416875511,1.96623153984547,0.40710794441402,2,0.289249297988135,10.2201903505828,0.418544703751657,8.09994618934393,5.63812445030679,0.324559190565298,3.11703290251232
114,7,0.304805498904083,0.795886400155723,0.422036656271666,19,0.722169112588745,8.54319220004813,0.35925525421239,6.74893567833387,4.24201732303767,0.277808100903911,3.48962454946622
974,3,0.327482903944794,5.8649095450528,0.601402568351477,16,0.976564300013706,8.98358989093133,0.535772976731685,7.08386755763822,5.65099211693495,0.31029054325804,3.58869557314829
968,9,0.0848867594737094,7.95891858870164,0.690902014821768,3,0.290580029366538,8.34423269827473,0.418998373662721,6.53180637742413,3.07696559261603,0.32601880311826,2.24819815679492
2,10,0.578360539463349,6.28620140720159,0.33099522003904,2,0.341811397287529,10.267504719195,0.287275723076243,8.22857746080558,3.9580742427204,0.292134350732148,3.38502128278343
765,6,0.29289064771682,2.95531208161265,0.358203598018736,20,0.585467888216954,9.89634095518156,0.511893659051471,7.95089464708832,5.32704135192375,0.35451923670279,3.30070496784295
840,7,0.524253563980572,1.51533944765106,0.641998077183962,5,0.872775554424152,9.54573588442478,0.468579509348145,7.74824956050846,5.49561049230825,0.329254178774782,4.22601477894888
544,7,0.0414744115639478,1.94230553228408,0.573894863016903,15,0.847917344712187,9.2576305939186,0.464483931514945,7.23026463089718,6.06628721403573,0.300303549332407,3.95703523308885
701,5,0.13845594824315,2.48005786212161,0.517210362106562,7,0.44950899539981,8.56948988961753,0.473810400255652,6.55677060241666,5.49133253674584,0.329452446749817,3.62108496155717
55,3,0.0471885330805089,5.36082235863432,0.503538732882589,3,0.982318555470556,7.49341634200358,0.516095213709512,6.05401418887244,4.0414376602837,0.356159151355389,2.96400300045689
248,3,0.312722622659523,7.14147407794371,0.363400727976114,10,0.450341529154684,10.0684162469465,0.432902804711346,8.25415161097133,4.19497933978427,0.332425441191679,3.40391393622686
