identifier,identifier_CountryYear,iso1,iso2,iso3,iso4,iso5,iso6,iso7,iso8,iso9,iso10,iso11,iso12,iso13,iso14,iso15,iso16,iso17,iso18,iso19,iso20,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,country,Country Code,year.x,month.x,type,expected.mean,acm.mean,excess.mean,cumul.excess.mean,cumul.excess.low,cumul.excess.high,p_value_mort,date,iso_code,location,stringency_index,weekly_hosp_admissions,weekly_icu_admissions,new_cases_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,new_cases_per_million,tests_per_case,people_fully_vaccinated_per_hundred,new_tests_per_thousand,weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,year.y,month.y,continent,population,median_age,aged_65_older,aged_70_older,human_development_index,gdp_per_capita,extreme_poverty,female_smokers,male_smokers,handwashing_facilities,life_expectancy,population_density,diabetes_prevalence,cardiovasc_death_rate,diffTemp
COD_2021_5,COD_2021,-1.66992672892548,0.281910352476626,0.357752150208958,0.50529420853862,0.00480798098599044,-0.235195827650821,0.513572358673955,-0.421351419876561,0.00498742323987243,0.466794694320143,0.188766049186559,0.0872650375232559,-0.503177811500329,0.218801176560708,-0.119722179074006,0.53740972225428,-0.115356756679524,0.023045627001621,-0.0960834525153675,-0.232005354933752,-18.6482003948724,-4.48695833089345,0.611841178166217,1.70581687809434,0.577591855207269,1.23409694403979,-1.47425314178285,-3.34216401103587,-4.86144474050503,-2.61812813338503,-1.62755736323953,5.40145790116615,3.70538509287247,5.5800131535439,-0.298146833584241,-0.17478307528827,0.628143474941775,-3.03488504600138,4.86417986104864,3.47089090214936,Democratic Republic of the Congo,COD,2021,5,Predicted,60173,67507,7334,85289,16620,163230,12.1881907167667,2021-05-01,COD,Democratic Republic of Congo,40.1454838709677,0,0,0.553354838709677,0.013,18.161,0,0,0,0,0,2021,5,Africa,99010216,17,3.02,1.745,0.48,808.133,77.1,,,4.472,60.68,35.879,6.1,318.949,0.276974789915968
COD_2021_6,COD_2021,-1.66992672892548,0.281910352476626,0.357752150208958,0.50529420853862,0.00480798098599044,-0.235195827650821,0.513572358673955,-0.421351419876561,0.00498742323987243,0.466794694320143,0.188766049186559,0.0872650375232559,-0.503177811500329,0.218801176560708,-0.119722179074006,0.53740972225428,-0.115356756679524,0.023045627001621,-0.0960834525153675,-0.232005354933752,-18.6482003948724,-4.48695833089345,0.611841178166217,1.70581687809434,0.577591855207269,1.23409694403979,-1.47425314178285,-3.34216401103587,-4.86144474050503,-2.61812813338503,-1.62755736323953,5.40145790116615,3.70538509287247,5.5800131535439,-0.298146833584241,-0.17478307528827,0.628143474941775,-3.03488504600138,4.86417986104864,3.47089090214936,Democratic Republic of the Congo,COD,2021,6,Predicted,60623,71097,10474,95763,21682,176998,17.2772710027547,2021-06-01,COD,Democratic Republic of Congo,41.67,0,0,2.92153333333333,0.03,92.768,0,0,0,0,0,2021,6,Africa,99010216,17,3.02,1.745,0.48,808.133,77.1,,,4.472,60.68,35.879,6.1,318.949,0.580840336134454
COD_2021_7,COD_2021,-1.66992672892548,0.281910352476626,0.357752150208958,0.50529420853862,0.00480798098599044,-0.235195827650821,0.513572358673955,-0.421351419876561,0.00498742323987243,0.466794694320143,0.188766049186559,0.0872650375232559,-0.503177811500329,0.218801176560708,-0.119722179074006,0.53740972225428,-0.115356756679524,0.023045627001621,-0.0960834525153675,-0.232005354933752,-18.6482003948724,-4.48695833089345,0.611841178166217,1.70581687809434,0.577591855207269,1.23409694403979,-1.47425314178285,-3.34216401103587,-4.86144474050503,-2.61812813338503,-1.62755736323953,5.40145790116615,3.70538509287247,5.5800131535439,-0.298146833584241,-0.17478307528827,0.628143474941775,-3.03488504600138,4.86417986104864,3.47089090214936,Democratic Republic of the Congo,COD,2021,7,Predicted,60742,67119,6378,102141,22215,187987,10.5001481676599,2021-07-01,COD,Democratic Republic of Congo,48.1151612903226,0,0,2.91577419354839,0.025,91.716,0,0,0,0,0,2021,7,Africa,99010216,17,3.02,1.745,0.48,808.133,77.1,,,4.472,60.68,35.879,6.1,318.949,0.450840336134451
COD_2021_8,COD_2021,-1.66992672892548,0.281910352476626,0.357752150208958,0.50529420853862,0.00480798098599044,-0.235195827650821,0.513572358673955,-0.421351419876561,0.00498742323987243,0.466794694320143,0.188766049186559,0.0872650375232559,-0.503177811500329,0.218801176560708,-0.119722179074006,0.53740972225428,-0.115356756679524,0.023045627001621,-0.0960834525153675,-0.232005354933752,-18.6482003948724,-4.48695833089345,0.611841178166217,1.70581687809434,0.577591855207269,1.23409694403979,-1.47425314178285,-3.34216401103587,-4.86144474050503,-2.61812813338503,-1.62755736323953,5.40145790116615,3.70538509287247,5.5800131535439,-0.298146833584241,-0.17478307528827,0.628143474941775,-3.03488504600138,4.86417986104864,3.47089090214936,Democratic Republic of the Congo,COD,2021,8,Predicted,60491,65987,5497,107638,29202,197296,9.08730224330892,2021-08-01,COD,Democratic Republic of Congo,38.6767741935484,0,0,1.79254838709677,0,49.955,0,0.03,0,0,0,2021,8,Africa,99010216,17,3.02,1.745,0.48,808.133,77.1,,,4.472,60.68,35.879,6.1,318.949,0.497563025210084
COD_2021_9,COD_2021,-1.66992672892548,0.281910352476626,0.357752150208958,0.50529420853862,0.00480798098599044,-0.235195827650821,0.513572358673955,-0.421351419876561,0.00498742323987243,0.466794694320143,0.188766049186559,0.0872650375232559,-0.503177811500329,0.218801176560708,-0.119722179074006,0.53740972225428,-0.115356756679524,0.023045627001621,-0.0960834525153675,-0.232005354933752,-18.6482003948724,-4.48695833089345,0.611841178166217,1.70581687809434,0.577591855207269,1.23409694403979,-1.47425314178285,-3.34216401103587,-4.86144474050503,-2.61812813338503,-1.62755736323953,5.40145790116615,3.70538509287247,5.5800131535439,-0.298146833584241,-0.17478307528827,0.628143474941775,-3.03488504600138,4.86417986104864,3.47089090214936,Democratic Republic of the Congo,COD,2021,9,Predicted,60347,63585,3237,110875,28758,196443,5.36397832535172,2021-09-01,COD,Democratic Republic of Congo,37.96,0,0,0.758066666666667,0.016,20.946,0,0.12,0,0,0,2021,9,Africa,99010216,17,3.02,1.745,0.48,808.133,77.1,,,4.472,60.68,35.879,6.1,318.949,0.437058823529412
COG_2020_10,COG_2020,-0.825572066327464,-0.396023929128354,0.0142003427096046,0.675633280984673,0.22471134113719,-0.662288763661602,0.0297295175331988,0.0116250799465741,0.0601077952157365,0.171452261893074,0.188818499396667,-0.560621731405668,0.134842181254537,-0.602751405025955,0.059191217498748,-0.0112513296402466,-0.139973560284723,0.0063613807603028,-0.132145491398642,-0.139891004040108,-12.4956889201916,6.74178559896792,-0.847279788592338,-1.91047404553428,-0.12437892352192,0.257026482741961,6.58351979011163,3.60935370008432,-6.87782842194895,-0.0749250597830609,-2.46189009620203,-0.35687332774731,8.40499323677851,1.56368791666434,-4.09018803795364,0.769399647999876,-1.10550054322995,-2.67969254923938,7.13292683375503,-5.40783722181548,Congo,COG,2020,10,Predicted,2943,3038,96,1101,-1300,3714,3.26197757390418,2020-10-01,COG,Congo,52.2396774193548,0,0,1.35377419354839,0,33.666,0,0,0,0,0,2020,10,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.566386554621847
COG_2020_11,COG_2020,-0.825572066327464,-0.396023929128354,0.0142003427096046,0.675633280984673,0.22471134113719,-0.662288763661602,0.0297295175331988,0.0116250799465741,0.0601077952157365,0.171452261893074,0.188818499396667,-0.560621731405668,0.134842181254537,-0.602751405025955,0.059191217498748,-0.0112513296402466,-0.139973560284723,0.0063613807603028,-0.132145491398642,-0.139891004040108,-12.4956889201916,6.74178559896792,-0.847279788592338,-1.91047404553428,-0.12437892352192,0.257026482741961,6.58351979011163,3.60935370008432,-6.87782842194895,-0.0749250597830609,-2.46189009620203,-0.35687332774731,8.40499323677851,1.56368791666434,-4.09018803795364,0.769399647999876,-1.10550054322995,-2.67969254923938,7.13292683375503,-5.40783722181548,Congo,COG,2020,11,Predicted,2943,3018,74,1175,-1273,3898,2.51444104655114,2020-11-01,COG,Congo,46.5713333333333,0,0,2.48066666666667,0,81.067,0,0,0,0,0,2020,11,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.488823529411768
COG_2020_12,COG_2020,-0.825572066327464,-0.396023929128354,0.0142003427096046,0.675633280984673,0.22471134113719,-0.662288763661602,0.0297295175331988,0.0116250799465741,0.0601077952157365,0.171452261893074,0.188818499396667,-0.560621731405668,0.134842181254537,-0.602751405025955,0.059191217498748,-0.0112513296402466,-0.139973560284723,0.0063613807603028,-0.132145491398642,-0.139891004040108,-12.4956889201916,6.74178559896792,-0.847279788592338,-1.91047404553428,-0.12437892352192,0.257026482741961,6.58351979011163,3.60935370008432,-6.87782842194895,-0.0749250597830609,-2.46189009620203,-0.35687332774731,8.40499323677851,1.56368791666434,-4.09018803795364,0.769399647999876,-1.10550054322995,-2.67969254923938,7.13292683375503,-5.40783722181548,Congo,COG,2020,12,Predicted,2938,3106,168,1343,-1214,4061,5.71817562968005,2020-12-01,COG,Congo,47.5787096774194,0,0,6.34932258064516,0,223.267,0,0,0,0,0,2020,12,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.799075630252101
COG_2020_3,COG_2020,-0.825572066327464,-0.396023929128354,0.0142003427096046,0.675633280984673,0.22471134113719,-0.662288763661602,0.0297295175331988,0.0116250799465741,0.0601077952157365,0.171452261893074,0.188818499396667,-0.560621731405668,0.134842181254537,-0.602751405025955,0.059191217498748,-0.0112513296402466,-0.139973560284723,0.0063613807603028,-0.132145491398642,-0.139891004040108,-12.4956889201916,6.74178559896792,-0.847279788592338,-1.91047404553428,-0.12437892352192,0.257026482741961,6.58351979011163,3.60935370008432,-6.87782842194895,-0.0749250597830609,-2.46189009620203,-0.35687332774731,8.40499323677851,1.56368791666434,-4.09018803795364,0.769399647999876,-1.10550054322995,-2.67969254923938,7.13292683375503,-5.40783722181548,Congo,COG,2020,3,Predicted,2917,2970,54,374,-883,1826,1.851217003771,2020-03-01,COG,Congo,31.0470588235294,0,0,0.13175,0,3.181,0,0,0,0,0,2020,3,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.998403361344536
COG_2020_4,COG_2020,-0.825572066327464,-0.396023929128354,0.0142003427096046,0.675633280984673,0.22471134113719,-0.662288763661602,0.0297295175331988,0.0116250799465741,0.0601077952157365,0.171452261893074,0.188818499396667,-0.560621731405668,0.134842181254537,-0.602751405025955,0.059191217498748,-0.0112513296402466,-0.139973560284723,0.0063613807603028,-0.132145491398642,-0.139891004040108,-12.4956889201916,6.74178559896792,-0.847279788592338,-1.91047404553428,-0.12437892352192,0.257026482741961,6.58351979011163,3.60935370008432,-6.87782842194895,-0.0749250597830609,-2.46189009620203,-0.35687332774731,8.40499323677851,1.56368791666434,-4.09018803795364,0.769399647999876,-1.10550054322995,-2.67969254923938,7.13292683375503,-5.40783722181548,Congo,COG,2020,4,Predicted,2915,2803,-112,262,-1140,1949,-3.84219554030875,2020-04-01,COG,Congo,97.22,0,0,1.08553333333333,0,33.663,0,0,0,0,0,2020,4,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,1.06403361344538
COG_2020_5,COG_2020,-0.825572066327464,-0.396023929128354,0.0142003427096046,0.675633280984673,0.22471134113719,-0.662288763661602,0.0297295175331988,0.0116250799465741,0.0601077952157365,0.171452261893074,0.188818499396667,-0.560621731405668,0.134842181254537,-0.602751405025955,0.059191217498748,-0.0112513296402466,-0.139973560284723,0.0063613807603028,-0.132145491398642,-0.139891004040108,-12.4956889201916,6.74178559896792,-0.847279788592338,-1.91047404553428,-0.12437892352192,0.257026482741961,6.58351979011163,3.60935370008432,-6.87782842194895,-0.0749250597830609,-2.46189009620203,-0.35687332774731,8.40499323677851,1.56368791666434,-4.09018803795364,0.769399647999876,-1.10550054322995,-2.67969254923938,7.13292683375503,-5.40783722181548,Congo,COG,2020,5,Predicted,2921,2849,-72,190,-1515,2069,-2.46490927764464,2020-05-01,COG,Congo,90.5316129032258,0,0,1.87958064516129,0,65.489,0,0,0,0,0,2020,5,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,1.08210084033614
COG_2020_6,COG_2020,-0.825572066327464,-0.396023929128354,0.0142003427096046,0.675633280984673,0.22471134113719,-0.662288763661602,0.0297295175331988,0.0116250799465741,0.0601077952157365,0.171452261893074,0.188818499396667,-0.560621731405668,0.134842181254537,-0.602751405025955,0.059191217498748,-0.0112513296402466,-0.139973560284723,0.0063613807603028,-0.132145491398642,-0.139891004040108,-12.4956889201916,6.74178559896792,-0.847279788592338,-1.91047404553428,-0.12437892352192,0.257026482741961,6.58351979011163,3.60935370008432,-6.87782842194895,-0.0749250597830609,-2.46189009620203,-0.35687332774731,8.40499323677851,1.56368791666434,-4.09018803795364,0.769399647999876,-1.10550054322995,-2.67969254923938,7.13292683375503,-5.40783722181548,Congo,COG,2020,6,Predicted,2950,3097,147,337,-1443,2410,4.98305084745763,2020-06-01,COG,Congo,73.4586666666667,0,0,2.983,0,79.726,0,0,0,0,0,2020,6,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.697310924369749
COG_2020_7,COG_2020,-0.825572066327464,-0.396023929128354,0.0142003427096046,0.675633280984673,0.22471134113719,-0.662288763661602,0.0297295175331988,0.0116250799465741,0.0601077952157365,0.171452261893074,0.188818499396667,-0.560621731405668,0.134842181254537,-0.602751405025955,0.059191217498748,-0.0112513296402466,-0.139973560284723,0.0063613807603028,-0.132145491398642,-0.139891004040108,-12.4956889201916,6.74178559896792,-0.847279788592338,-1.91047404553428,-0.12437892352192,0.257026482741961,6.58351979011163,3.60935370008432,-6.87782842194895,-0.0749250597830609,-2.46189009620203,-0.35687332774731,8.40499323677851,1.56368791666434,-4.09018803795364,0.769399647999876,-1.10550054322995,-2.67969254923938,7.13292683375503,-5.40783722181548,Congo,COG,2020,7,Predicted,2959,3173,215,552,-1437,2781,7.26596823251098,2020-07-01,COG,Congo,69.2077419354839,0,0,11.1664838709677,0,353.91,0,0,0,0,0,2020,7,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,1.16621848739496
COG_2020_8,COG_2020,-0.825572066327464,-0.396023929128354,0.0142003427096046,0.675633280984673,0.22471134113719,-0.662288763661602,0.0297295175331988,0.0116250799465741,0.0601077952157365,0.171452261893074,0.188818499396667,-0.560621731405668,0.134842181254537,-0.602751405025955,0.059191217498748,-0.0112513296402466,-0.139973560284723,0.0063613807603028,-0.132145491398642,-0.139891004040108,-12.4956889201916,6.74178559896792,-0.847279788592338,-1.91047404553428,-0.12437892352192,0.257026482741961,6.58351979011163,3.60935370008432,-6.87782842194895,-0.0749250597830609,-2.46189009620203,-0.35687332774731,8.40499323677851,1.56368791666434,-4.09018803795364,0.769399647999876,-1.10550054322995,-2.67969254923938,7.13292683375503,-5.40783722181548,Congo,COG,2020,8,Predicted,2953,3225,272,824,-1281,3269,9.21097189299018,2020-08-01,COG,Congo,65.6206451612903,0,0,4.459,0,130.475,0,0,0,0,0,2020,8,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,1.09142857142857
COG_2020_9,COG_2020,-0.825572066327464,-0.396023929128354,0.0142003427096046,0.675633280984673,0.22471134113719,-0.662288763661602,0.0297295175331988,0.0116250799465741,0.0601077952157365,0.171452261893074,0.188818499396667,-0.560621731405668,0.134842181254537,-0.602751405025955,0.059191217498748,-0.0112513296402466,-0.139973560284723,0.0063613807603028,-0.132145491398642,-0.139891004040108,-12.4956889201916,6.74178559896792,-0.847279788592338,-1.91047404553428,-0.12437892352192,0.257026482741961,6.58351979011163,3.60935370008432,-6.87782842194895,-0.0749250597830609,-2.46189009620203,-0.35687332774731,8.40499323677851,1.56368791666434,-4.09018803795364,0.769399647999876,-1.10550054322995,-2.67969254923938,7.13292683375503,-5.40783722181548,Congo,COG,2020,9,Predicted,2953,3134,181,1005,-1210,3614,6.12935997290891,2020-09-01,COG,Congo,61.484,0,0,5.80246666666667,0,185.915,0,0,0,0,0,2020,9,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.40016806722689
COG_2021_1,COG_2021,-0.966139755801347,-0.393001825013846,-0.0432164381177663,0.554929636309608,0.163169077807858,-0.668466333634143,0.0776502688519177,0.111696040001312,0.195110918186083,0.330603887226072,0.0896582492963483,-0.398761193396834,0.292154204545086,-0.570530508131837,0.117059907663477,-0.0752106357093044,-0.0318405120321752,-0.0226411479688447,-0.204787288810873,-0.223438242909124,-12.4522872502985,6.96855204684506,0.98271968742189,-2.71510675363016,3.22415166908891,-0.966458666489073,6.45809901134277,3.16413430435781,-8.12399981680493,-2.73136560472253,-2.2376710941751,-0.712839377310484,4.64826237968874,3.81763642685291,-4.21024772373982,1.87503097665844,-1.78671067827183,-3.09957585195993,6.15025990414549,-4.94494217670666,Congo,COG,2021,1,Predicted,2956,3268,312,1655,-1051,4612,10.5548037889039,2021-01-01,COG,Congo,43.52,0,0,5.39616129032258,0,130.644,0,0,0,0,0,2021,1,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.452436974789915
COG_2021_10,COG_2021,-0.966139755801347,-0.393001825013846,-0.0432164381177663,0.554929636309608,0.163169077807858,-0.668466333634143,0.0776502688519177,0.111696040001312,0.195110918186083,0.330603887226072,0.0896582492963483,-0.398761193396834,0.292154204545086,-0.570530508131837,0.117059907663477,-0.0752106357093044,-0.0318405120321752,-0.0226411479688447,-0.204787288810873,-0.223438242909124,-12.4522872502985,6.96855204684506,0.98271968742189,-2.71510675363016,3.22415166908891,-0.966458666489073,6.45809901134277,3.16413430435781,-8.12399981680493,-2.73136560472253,-2.2376710941751,-0.712839377310484,4.64826237968874,3.81763642685291,-4.21024772373982,1.87503097665844,-1.78671067827183,-3.09957585195993,6.15025990414549,-4.94494217670666,Congo,COG,2021,10,Predicted,2966,3381,416,3983,158,7950,14.0256237356709,2021-10-01,COG,Congo,34.6764516129032,0,0,15.8855806451613,1.881,515.707,0,5.99,0,0,0,2021,10,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.476386554621847
COG_2021_11,COG_2021,-0.966139755801347,-0.393001825013846,-0.0432164381177663,0.554929636309608,0.163169077807858,-0.668466333634143,0.0776502688519177,0.111696040001312,0.195110918186083,0.330603887226072,0.0896582492963483,-0.398761193396834,0.292154204545086,-0.570530508131837,0.117059907663477,-0.0752106357093044,-0.0318405120321752,-0.0226411479688447,-0.204787288810873,-0.223438242909124,-12.4522872502985,6.96855204684506,0.98271968742189,-2.71510675363016,3.22415166908891,-0.966458666489073,6.45809901134277,3.16413430435781,-8.12399981680493,-2.73136560472253,-2.2376710941751,-0.712839377310484,4.64826237968874,3.81763642685291,-4.21024772373982,1.87503097665844,-1.78671067827183,-3.09957585195993,6.15025990414549,-4.94494217670666,Congo,COG,2021,11,Predicted,2966,3310,343,4326,300,8456,11.5643964935941,2021-11-01,COG,Congo,43.676,0,0,9.70173333333333,2.827,275.86,0,8.47,0,0,0,2021,11,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.798823529411767
COG_2021_12,COG_2021,-0.966139755801347,-0.393001825013846,-0.0432164381177663,0.554929636309608,0.163169077807858,-0.668466333634143,0.0776502688519177,0.111696040001312,0.195110918186083,0.330603887226072,0.0896582492963483,-0.398761193396834,0.292154204545086,-0.570530508131837,0.117059907663477,-0.0752106357093044,-0.0318405120321752,-0.0226411479688447,-0.204787288810873,-0.223438242909124,-12.4522872502985,6.96855204684506,0.98271968742189,-2.71510675363016,3.22415166908891,-0.966458666489073,6.45809901134277,3.16413430435781,-8.12399981680493,-2.73136560472253,-2.2376710941751,-0.712839377310484,4.64826237968874,3.81763642685291,-4.21024772373982,1.87503097665844,-1.78671067827183,-3.09957585195993,6.15025990414549,-4.94494217670666,Congo,COG,2021,12,Predicted,2963,3166,203,4529,552,8915,6.8511643604455,2021-12-01,COG,Congo,50.2561290322581,0,0,5.68464516129032,1.916,187.424,0,4.45,0,0,0,2021,12,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.829075630252103
COG_2021_2,COG_2021,-0.966139755801347,-0.393001825013846,-0.0432164381177663,0.554929636309608,0.163169077807858,-0.668466333634143,0.0776502688519177,0.111696040001312,0.195110918186083,0.330603887226072,0.0896582492963483,-0.398761193396834,0.292154204545086,-0.570530508131837,0.117059907663477,-0.0752106357093044,-0.0318405120321752,-0.0226411479688447,-0.204787288810873,-0.223438242909124,-12.4522872502985,6.96855204684506,0.98271968742189,-2.71510675363016,3.22415166908891,-0.966458666489073,6.45809901134277,3.16413430435781,-8.12399981680493,-2.73136560472253,-2.2376710941751,-0.712839377310484,4.64826237968874,3.81763642685291,-4.21024772373982,1.87503097665844,-1.78671067827183,-3.09957585195993,6.15025990414549,-4.94494217670666,Congo,COG,2021,2,Predicted,2944,3276,332,1987,-800,5036,11.2771739130435,2021-02-01,COG,Congo,43.52,0,0,5.24771428571429,0,156.27,0,0,0,0,0,2021,2,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.727647058823532
COG_2021_3,COG_2021,-0.966139755801347,-0.393001825013846,-0.0432164381177663,0.554929636309608,0.163169077807858,-0.668466333634143,0.0776502688519177,0.111696040001312,0.195110918186083,0.330603887226072,0.0896582492963483,-0.398761193396834,0.292154204545086,-0.570530508131837,0.117059907663477,-0.0752106357093044,-0.0318405120321752,-0.0226411479688447,-0.204787288810873,-0.223438242909124,-12.4522872502985,6.96855204684506,0.98271968742189,-2.71510675363016,3.22415166908891,-0.966458666489073,6.45809901134277,3.16413430435781,-8.12399981680493,-2.73136560472253,-2.2376710941751,-0.712839377310484,4.64826237968874,3.81763642685291,-4.21024772373982,1.87503097665844,-1.78671067827183,-3.09957585195993,6.15025990414549,-4.94494217670666,Congo,COG,2021,3,Predicted,2938,3230,292,2279,-771,5428,9.93873383253914,2021-03-01,COG,Congo,49.4354838709678,0,0,4.95306451612903,0,144.212,0,0,0,0,0,2021,3,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.188403361344538
COG_2021_4,COG_2021,-0.966139755801347,-0.393001825013846,-0.0432164381177663,0.554929636309608,0.163169077807858,-0.668466333634143,0.0776502688519177,0.111696040001312,0.195110918186083,0.330603887226072,0.0896582492963483,-0.398761193396834,0.292154204545086,-0.570530508131837,0.117059907663477,-0.0752106357093044,-0.0318405120321752,-0.0226411479688447,-0.204787288810873,-0.223438242909124,-12.4522872502985,6.96855204684506,0.98271968742189,-2.71510675363016,3.22415166908891,-0.966458666489073,6.45809901134277,3.16413430435781,-8.12399981680493,-2.73136560472253,-2.2376710941751,-0.712839377310484,4.64826237968874,3.81763642685291,-4.21024772373982,1.87503097665844,-1.78671067827183,-3.09957585195993,6.15025990414549,-4.94494217670666,Congo,COG,2021,4,Predicted,2936,3162,226,2505,-561,5875,7.69754768392371,2021-04-01,COG,Congo,54.1396666666667,0,0,5.09263333333333,0.224,166.989,0,0,0,0,0,2021,4,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.39403361344538
COG_2021_5,COG_2021,-0.966139755801347,-0.393001825013846,-0.0432164381177663,0.554929636309608,0.163169077807858,-0.668466333634143,0.0776502688519177,0.111696040001312,0.195110918186083,0.330603887226072,0.0896582492963483,-0.398761193396834,0.292154204545086,-0.570530508131837,0.117059907663477,-0.0752106357093044,-0.0318405120321752,-0.0226411479688447,-0.204787288810873,-0.223438242909124,-12.4522872502985,6.96855204684506,0.98271968742189,-2.71510675363016,3.22415166908891,-0.966458666489073,6.45809901134277,3.16413430435781,-8.12399981680493,-2.73136560472253,-2.2376710941751,-0.712839377310484,4.64826237968874,3.81763642685291,-4.21024772373982,1.87503097665844,-1.78671067827183,-3.09957585195993,6.15025990414549,-4.94494217670666,Congo,COG,2021,5,Predicted,2942,3114,172,2677,-450,6206,5.84636301835486,2021-05-01,COG,Congo,53.4690322580645,0,0,5.75329032258065,0.35,164.141,0,0,0,0,0,2021,5,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,0.732100840336134
COG_2021_6,COG_2021,-0.966139755801347,-0.393001825013846,-0.0432164381177663,0.554929636309608,0.163169077807858,-0.668466333634143,0.0776502688519177,0.111696040001312,0.195110918186083,0.330603887226072,0.0896582492963483,-0.398761193396834,0.292154204545086,-0.570530508131837,0.117059907663477,-0.0752106357093044,-0.0318405120321752,-0.0226411479688447,-0.204787288810873,-0.223438242909124,-12.4522872502985,6.96855204684506,0.98271968742189,-2.71510675363016,3.22415166908891,-0.966458666489073,6.45809901134277,3.16413430435781,-8.12399981680493,-2.73136560472253,-2.2376710941751,-0.712839377310484,4.64826237968874,3.81763642685291,-4.21024772373982,1.87503097665844,-1.78671067827183,-3.09957585195993,6.15025990414549,-4.94494217670666,Congo,COG,2021,6,Predicted,2976,3218,242,2919,-400,6509,8.13172043010753,2021-06-01,COG,Congo,50.93,0,0,4.72943333333333,1.071,157.108,0,0,0,0,0,2021,6,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,1.24731092436975
COG_2021_7,COG_2021,-0.966139755801347,-0.393001825013846,-0.0432164381177663,0.554929636309608,0.163169077807858,-0.668466333634143,0.0776502688519177,0.111696040001312,0.195110918186083,0.330603887226072,0.0896582492963483,-0.398761193396834,0.292154204545086,-0.570530508131837,0.117059907663477,-0.0752106357093044,-0.0318405120321752,-0.0226411479688447,-0.204787288810873,-0.223438242909124,-12.4522872502985,6.96855204684506,0.98271968742189,-2.71510675363016,3.22415166908891,-0.966458666489073,6.45809901134277,3.16413430435781,-8.12399981680493,-2.73136560472253,-2.2376710941751,-0.712839377310484,4.64826237968874,3.81763642685291,-4.21024772373982,1.87503097665844,-1.78671067827183,-3.09957585195993,6.15025990414549,-4.94494217670666,Congo,COG,2021,7,Predicted,2980,3233,253,3172,-308,6873,8.48993288590604,2021-07-01,COG,Congo,48.5983870967742,0,0,3.53287096774194,0.385,98.821,0,1.11,0,0,0,2021,7,Africa,5970430,19,3.402,2.063,0.574,4881.406,37,1.7,52.3,47.964,64.57,15.405,7.2,344.094,1.00621848739496
